model_type,feature_set,features,n_features_before_encoding,validation_size,architecture,hidden_layers,hidden_nodes,learning_rate,epochs,train_rows,validation_rows,test_rows,train_seconds,validation_r2,validation_mae,validation_rmse,test_r2,test_mae,test_rmse
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x64,1,"(64,)",0.0003,300,1640,704,586,0.979553458004375,0.8610517512595416,18587.670087016435,27309.355577894145,0.9004884763514553,18073.060659511866,28246.033536230676
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x64,1,"(64,)",0.0003,800,1640,704,586,0.9641836660011904,0.8610517512595416,18587.670087016435,27309.355577894145,0.9004884763514553,18073.060659511866,28246.033536230676
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x64_32,2,"(64, 32)",0.01,300,1640,704,586,0.2959409999893978,0.858895949369446,18086.554861325018,27520.39442686132,0.8628365106628346,19010.266419415715,33161.948828910514
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x64_32,2,"(64, 32)",0.01,800,1640,704,586,0.2948467090027407,0.858895949369446,18086.554861325018,27520.39442686132,0.8628365106628346,19010.266419415715,33161.948828910514
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x64_32,2,"(64, 32)",0.001,300,1640,704,586,0.7179157079954166,0.8430098177515256,19366.15209585517,29028.270423446866,0.8885440838212231,19474.02091982743,29893.195716526894
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x64_32,2,"(64, 32)",0.001,800,1640,704,586,0.7378139160136925,0.8430098177515256,19366.15209585517,29028.270423446866,0.8885440838212231,19474.02091982743,29893.195716526894
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x64_32,2,"(64, 32)",0.0003,300,1640,704,586,1.1991761670069536,0.8480409697055559,18934.41281558176,28559.34022506591,0.898699464784187,18616.010195958344,28498.805177048915
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x64_32,2,"(64, 32)",0.0003,800,1640,704,586,1.1898680419981247,0.8480409697055559,18934.41281558176,28559.34022506591,0.898699464784187,18616.010195958344,28498.805177048915
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x128_64,2,"(128, 64)",0.01,300,1640,704,586,0.29152087499096524,0.8503884414518563,18626.146253410043,28337.88849017068,0.8673010892384723,19175.136356560062,32617.784679677447
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x128_64,2,"(128, 64)",0.01,800,1640,704,586,0.2921223750017816,0.8503884414518563,18626.146253410043,28337.88849017068,0.8673010892384723,19175.136356560062,32617.784679677447
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x128_64,2,"(128, 64)",0.001,300,1640,704,586,0.5784483750030631,0.855539609362222,18995.93541047593,27845.774761212073,0.8876070541859247,19062.187660179592,30018.591408663186
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x128_64,2,"(128, 64)",0.001,800,1640,704,586,0.5779038750042673,0.855539609362222,18995.93541047593,27845.774761212073,0.8876070541859247,19062.187660179592,30018.591408663186
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x128_64,2,"(128, 64)",0.0003,300,1640,704,586,1.428614500007825,0.8553914174879609,19053.150251260606,27860.05362270301,0.8857536194941873,19461.52214989208,30265.092625631914
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,2x128_64,2,"(128, 64)",0.0003,800,1640,704,586,1.4261727080011042,0.8553914174879609,19053.150251260606,27860.05362270301,0.8857536194941873,19461.52214989208,30265.092625631914
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,3x128_64_32,3,"(128, 64, 32)",0.01,300,1640,704,586,0.3307085830019787,0.8111331725568252,21722.296538847044,31839.24464874199,0.8471421425144441,22323.904818944677,35007.78769083119
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,3x128_64_32,3,"(128, 64, 32)",0.01,800,1640,704,586,0.33009116699395236,0.8111331725568252,21722.296538847044,31839.24464874199,0.8471421425144441,22323.904818944677,35007.78769083119
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,3x128_64_32,3,"(128, 64, 32)",0.001,300,1640,704,586,0.7447140000003856,0.8471887210354299,19165.250760574618,28639.314506096744,0.8841210629246674,19017.406009572853,30480.566467572804
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,3x128_64_32,3,"(128, 64, 32)",0.001,800,1640,704,586,0.7470691659982549,0.8471887210354299,19165.250760574618,28639.314506096744,0.8841210629246674,19017.406009572853,30480.566467572804
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,3x128_64_32,3,"(128, 64, 32)",0.0003,300,1640,704,586,1.2749965420080116,0.8379211069513899,20216.023813250773,29494.982606966296,0.8788096964131341,19496.267794181604,31171.28594987637
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,3x128_64_32,3,"(128, 64, 32)",0.0003,800,1640,704,586,1.2720931249932619,0.8379211069513899,20216.023813250773,29494.982606966296,0.8788096964131341,19496.267794181604,31171.28594987637
